TrackID,TrackName,AlbumName,ArtistName,ReleaseDate,Duration(ms),PopularityIndex,URL
7G0gBu6nLdhFDPRLc0HdDG,Mine (Taylor's Version),Speak Now (Taylor's Version),Taylor Swift,2023-07-07,231706,87,https://open.spotify.com/track/7G0gBu6nLdhFDPRLc0HdDG
4P9Q0GojKVXpRTJCaL3kyy,All Of The Girls You Loved Before,All Of The Girls You Loved Before,Taylor Swift,2019-08-23,221407,87,https://open.spotify.com/track/4P9Q0GojKVXpRTJCaL3kyy
0cqRj7pUJDkTCEsJkx8snD,Shake It Off,1989,Taylor Swift,2014-10-27,219200,87,https://open.spotify.com/track/0cqRj7pUJDkTCEsJkx8snD
3rWDp9tBPQR9z6U5YyRSK4,Midnight Rain,Midnights,Taylor Swift,2022-10-21,174782,86,https://open.spotify.com/track/3rWDp9tBPQR9z6U5YyRSK4
0NwGC0v03ysCYINtg6ns58,Better Than Revenge (Taylor's Version),Speak Now (Taylor's Version),Taylor Swift,2023-07-07,220306,85,https://open.spotify.com/track/0NwGC0v03ysCYINtg6ns58
0TvQLMecTE8utzoNmvXRbK,Bad Blood,1989,Taylor Swift,2014-10-27,211933,82,https://open.spotify.com/track/0TvQLMecTE8utzoNmvXRbK
4R2kfaDFhslZEMJqAFNpdd,cardigan,folklore,Taylor Swift,2020-07-24,239560,91,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd
2T9WeqSMJJb8YBDHPYGU4p,22 (Taylor's Version),Red (Taylor's Version),Taylor Swift,2021-11-12,230960,75,https://open.spotify.com/track/2T9WeqSMJJb8YBDHPYGU4p
79uDOz0zuuWS7HWxzMmTa2,Back To December (Taylor's Version),Speak Now (Taylor's Version),Taylor Swift,2023-07-07,294189,87,https://open.spotify.com/track/79uDOz0zuuWS7HWxzMmTa2
3xYJScVfxByb61dYHTwiby,Hits Different,Midnights (The Til Dawn Edition),Taylor Swift,2023-05-26,234466,84,https://open.spotify.com/track/3xYJScVfxByb61dYHTwiby
6NFyWDv5CjfwuzoCkw47Xf,Delicate,reputation,Taylor Swift,2017-11-10,232253,87,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf
0zo975x58DlXbZllWvfYhg,When Emma Falls in Love (Taylor’s Version) (From The Vault),Speak Now (Taylor's Version),Taylor Swift,2023-07-07,252385,82,https://open.spotify.com/track/0zo975x58DlXbZllWvfYhg
4zmKGsrXjLmljb5fTaBTot,Snow On The Beach (feat. More Lana Del Rey),Midnights (The Til Dawn Edition),"Taylor Swift, Lana Del Rey",2023-05-26,229942,84,https://open.spotify.com/track/4zmKGsrXjLmljb5fTaBTot
30Y4CV7A6YqtQtTTo7Ue4j,Mean (Taylor's Version),Speak Now (Taylor's Version),Taylor Swift,2023-07-07,238693,83,https://open.spotify.com/track/30Y4CV7A6YqtQtTTo7Ue4j
3hUxzQpSfdDqwM3ZTFQY0K,august,folklore,Taylor Swift,2020-07-24,261922,93,https://open.spotify.com/track/3hUxzQpSfdDqwM3ZTFQY0K
0VE4kBnHJUgtMf0dy6DRmW,Getaway Car,reputation,Taylor Swift,2017-11-10,233626,88,https://open.spotify.com/track/0VE4kBnHJUgtMf0dy6DRmW
31CdkzHnMbvJuKZvtCQfR6,We Are Never Ever Getting Back Together (Taylor's Version),Red (Taylor's Version),Taylor Swift,2021-11-12,193146,75,https://open.spotify.com/track/31CdkzHnMbvJuKZvtCQfR6
4ABYxlb92WBIjHu7TIKmml,Castles Crumbling (feat. Hayley Williams) (Taylor’s Version) (From The Vault),Speak Now (Taylor's Version),"Taylor Swift, Hayley Williams",2023-07-07,306062,82,https://open.spotify.com/track/4ABYxlb92WBIjHu7TIKmml
5enxwA8aAbwZbf5qCHORXi,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Red (Taylor's Version),Taylor Swift,2021-11-12,613026,87,https://open.spotify.com/track/5enxwA8aAbwZbf5qCHORXi
3qoftcUZaUOncvIYjFSPdE,Bejeweled,Midnights,Taylor Swift,2022-10-21,194165,85,https://open.spotify.com/track/3qoftcUZaUOncvIYjFSPdE
4y5bvROuBDPr5fuwXbIBZR,Paper Rings,Lover,Taylor Swift,2019-08-23,222400,87,https://open.spotify.com/track/4y5bvROuBDPr5fuwXbIBZR
1zU8j1x3yi9xalMF96pzKp,Dear John (Taylor's Version),Speak Now (Taylor's Version),Taylor Swift,2023-07-07,405906,83,https://open.spotify.com/track/1zU8j1x3yi9xalMF96pzKp
4D7BCuvgdJlYvlX5WlN54t,"You're On Your Own, Kid",Midnights,Taylor Swift,2022-10-21,194206,85,https://open.spotify.com/track/4D7BCuvgdJlYvlX5WlN54t
0kAZ3H6G9Zac4PMpmobMkj,If This Was A Movie (Taylor’s Version),If This Was A Movie (Taylor’s Version),Taylor Swift,2021-04-09,237022,76,https://open.spotify.com/track/0kAZ3H6G9Zac4PMpmobMkj
